City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,coquimbo,-29.9533,-71.3436,11.85,87,75,2.57,CL,1684222996
364,egvekinot,66.3167,-179.1667,-11.44,85,7,3.79,RU,1684223029
365,mao,39.8885,4.2658,19.31,52,20,5.66,ES,1684223029
366,pendleton,45.6721,-118.7886,19.42,76,0,3.6,US,1684223029
367,morondava,-20.2833,44.2833,25.92,61,5,1.33,MG,1684223030
368,diu,20.7141,70.9822,32.26,62,0,7.78,IN,1684223030
369,ambulu,-8.345,113.6058,26.68,68,25,3.48,ID,1684223030
370,stornoway,58.2093,-6.3865,10.02,88,40,5.66,GB,1684223031
371,esso,55.9333,158.7,8.51,89,97,0.24,RU,1684223031
372,guerrero negro,27.9769,-114.0611,14.77,87,38,3.48,MX,1684222878
373,groningen,53.25,6.75,12.23,69,40,5.66,NL,1684223032
374,vardo,70.3705,31.1107,9.99,71,0,5.66,NO,1684223032
375,husavik,66.0449,-17.3389,0.37,59,9,4.44,IS,1684223032
376,san quintin,30.4833,-115.95,14.29,93,60,3.79,MX,1684223032
377,tambura,5.6,27.4667,32.26,41,77,2.95,SS,1684223033
378,bonthe,7.5264,-12.505,27.18,79,100,1.53,SL,1684223033
379,sitka,57.0531,-135.33,10.94,76,0,2.57,US,1684223033
380,nantucket,41.2835,-70.0995,15.08,84,0,8.23,US,1684223033
381,lakes entrance,-37.8811,147.981,10.65,70,74,5.78,AU,1684223034
382,barletta,41.3118,16.2908,19.33,65,19,9.45,IT,1684223034
383,atasu,48.6814,71.6433,21.64,15,89,5.44,KZ,1684223034
384,poplar bluff,36.757,-90.3929,22.88,82,40,1.54,US,1684223034
385,magadan,59.5667,150.8,3.63,86,100,6.46,RU,1684223035
386,te anau,-45.4167,167.7167,9.44,95,90,2.62,NZ,1684223035
387,port hawkesbury,45.6169,-61.3485,11.99,68,75,2.06,CA,1684223035
388,acajutla,13.5928,-89.8275,27.73,75,96,1.98,SV,1684223035
389,marumori,37.9167,140.7667,22.48,75,53,2.45,JP,1684223036
390,berwick,41.0545,-76.2333,11.72,84,1,1.31,US,1684222948
391,ponta delgada,37.7333,-25.6667,17.4,88,20,3.6,PT,1684223036
392,padang,-0.9492,100.3543,32.03,70,21,2.81,ID,1684223037
393,eldorado,-23.7869,-54.2836,12.27,89,0,0.97,BR,1684223037
394,kyra,49.5776,111.9753,14.93,13,97,3.5,RU,1684223037
395,koslan,63.4564,48.8989,20.64,33,94,2.65,RU,1684223037
396,port hardy,50.6996,-127.4199,12.1,87,20,1.54,CA,1684223038
397,guiratinga,-16.3494,-53.7583,16.0,69,0,1.49,BR,1684223038
398,ornskoldsvik,63.2909,18.7153,14.38,51,98,2.39,SE,1684223038
399,tevriz,57.509,72.4042,16.09,26,12,6.62,RU,1684223039
400,taoudenni,22.6783,-3.9836,30.05,8,89,6.04,ML,1684223039
401,solnechnyy,50.7214,136.6319,15.49,29,99,5.26,RU,1684223039
402,staunton,38.1496,-79.0717,16.05,86,100,1.54,US,1684223039
403,dalvik,65.9702,-18.5286,-1.04,52,8,1.93,IS,1684223040
404,capitao poco,-1.7464,-47.0594,22.91,99,58,1.59,BR,1684223040
405,tamandare,-8.7597,-35.1047,25.08,84,79,1.34,BR,1684223040
406,coahuayana,18.7333,-103.6833,22.68,78,67,1.16,MX,1684223040
407,timra,62.487,17.3257,14.82,47,0,1.54,SE,1684223041
408,derzhavinsk,51.1,66.3167,21.46,21,80,6.68,KZ,1684223041
409,gorontalo,0.5412,123.0595,29.3,74,98,1.21,ID,1684223042
410,baiyin,36.5583,104.2081,25.34,17,56,8.56,CN,1684223042
411,sumenep,-7.0167,113.8667,28.06,67,68,2.22,ID,1684223043
412,toora-khem,52.4675,96.11,12.01,34,100,3.48,RU,1684223043
413,tongren,27.7172,109.1853,22.47,93,96,1.5,CN,1684222774
414,bambanglipuro,-7.95,110.2833,26.77,70,100,6.56,ID,1684223044
415,aloleng,16.1307,119.7824,29.88,73,86,3.52,PH,1684223044
416,korla,41.7597,86.1469,28.64,15,0,3.53,CN,1684223045
417,duluth,46.7833,-92.1066,17.03,53,100,5.66,US,1684222818
418,motygino,58.1831,94.7592,8.6,40,100,2.68,RU,1684223046
419,mitsamiouli,-11.3847,43.2844,27.9,70,51,3.09,KM,1684223046
420,kristiinankaupunki,62.2743,21.376,16.16,55,100,3.91,FI,1684223046
421,acara,-1.9608,-48.1967,23.06,100,83,0.93,BR,1684223047
422,meadow lake,34.8014,-106.5436,17.71,62,5,2.08,US,1684223047
423,ukwa,21.9667,80.4667,39.08,14,78,2.8,IN,1684223048
424,sinazongwe,-17.2614,27.4618,25.31,54,41,6.7,ZM,1684223048
425,mamallapuram,12.6264,80.1722,39.03,53,100,5.93,IN,1684223034
426,xai-xai,-25.0519,33.6442,23.14,61,91,3.35,MZ,1684223049
427,chokurdakh,70.6333,147.9167,-0.03,90,92,3.45,RU,1684223049
428,cassilandia,-19.1133,-51.7342,12.02,84,0,0.79,BR,1684223049
429,carutapera,-1.195,-46.02,25.22,92,31,2.28,BR,1684223050
430,aksarka,66.5606,67.7975,0.4,90,6,3.19,RU,1684223050
431,dawlatabad,36.4141,64.9053,27.67,32,0,4.83,AF,1684223050
432,taft,31.7471,54.2088,21.97,19,0,2.06,IR,1684223051
433,koshurnikovo,54.1667,93.3,8.86,64,100,5.66,RU,1684223052
434,verkhoyansk,67.5447,133.385,5.11,80,100,0.3,RU,1684223052
435,vestmanna,62.1564,-7.1664,2.51,65,100,6.69,FO,1684223052
436,ust-omchug,61.15,149.6333,5.69,74,93,1.72,RU,1684223053
437,gamba,-2.65,10.0,27.25,82,100,2.12,GA,1684223053
438,perdoes,-21.0908,-45.0914,10.01,87,39,0.86,BR,1684223054
439,ca mau,9.1769,105.15,34.25,48,43,5.09,VN,1684223054
440,tahta,26.7693,31.5021,32.64,17,100,2.22,EG,1684223054
441,namibe,-15.1961,12.1522,22.6,64,96,2.61,AO,1684223054
442,kui buri,12.0828,99.8543,30.96,62,95,2.78,TH,1684223055
443,alofi,-19.0595,-169.9187,19.94,88,100,3.09,NU,1684223055
444,daru,-9.0763,143.2092,26.05,88,100,2.07,PG,1684223055
445,moree,-29.4667,149.85,19.45,43,43,4.31,AU,1684223056
446,namatanai,-3.6667,152.4333,27.72,81,41,1.91,PG,1684223056
447,hambantota,6.1241,81.1185,34.19,66,20,2.57,LK,1684223056
448,sacramento,38.4666,-121.3177,20.73,77,0,1.54,US,1684222938
449,pisco,-13.7,-76.2167,21.03,78,100,5.14,PE,1684223057
450,yasu,35.068,136.0233,27.5,58,5,2.68,JP,1684223057
451,waingapu,-9.6567,120.2641,26.79,63,13,3.19,ID,1684223058
452,erseke,40.3378,20.6789,12.44,90,100,3.1,AL,1684223058
453,bubaque,11.2833,-15.8333,25.83,72,82,3.99,GW,1684223058
454,lianzhou,24.7811,112.3825,26.67,89,98,2.5,CN,1684223059
455,puerto el triunfo,13.2833,-88.55,26.61,80,100,0.65,SV,1684223059
456,mwinilunga,-11.7358,24.4293,24.45,42,29,2.81,ZM,1684223060
457,klaksvik,62.2266,-6.589,3.51,67,98,10.68,FO,1684223060
458,foldes,47.3,21.3667,16.11,89,100,3.84,HU,1684223060
459,harper,4.375,-7.7169,25.27,92,100,4.56,LR,1684223060
460,pinillos,8.9193,-74.4677,24.77,94,100,0.11,CO,1684223061
461,mombetsu,44.3525,143.3525,18.01,63,75,4.12,JP,1684223061
462,kandy,7.2955,80.6356,33.2,44,85,2.28,LK,1684223062
463,ustka,54.5805,16.8619,10.92,93,100,8.58,PL,1684223062
464,dovbysh,50.3733,27.9874,15.31,69,100,4.21,UA,1684223062
465,chengde,40.9725,117.9361,35.33,18,83,6.24,CN,1684223063
466,ahipara,-35.1667,173.1667,13.23,73,2,3.09,NZ,1684223063
467,shu,43.5983,73.7614,29.52,29,95,3.2,KZ,1684223064
468,buala,-8.145,159.5921,27.82,81,99,0.88,SB,1684223064
469,nortelandia,-14.4547,-56.8028,17.05,92,0,0.52,BR,1684223064
470,star,43.6921,-116.4935,17.32,73,75,2.57,US,1684223065
471,ustrzyki dolne,49.4304,22.5938,15.63,100,98,0.91,PL,1684223065
472,abnub,27.2696,31.1511,28.12,20,96,2.35,EG,1684223065
473,homer,59.6425,-151.5483,10.94,57,100,5.14,US,1684223066
474,bilibino,68.0546,166.4372,-1.23,90,78,0.53,RU,1684223066
475,poum,-20.2333,164.0167,24.89,72,67,4.88,NC,1684223066
476,jadu,31.953,12.0261,18.12,33,6,6.27,LY,1684223067
477,belaya gora,68.5333,146.4167,5.87,60,100,3.9,RU,1684223067
478,fort nelson,58.8053,-122.7002,12.77,59,20,2.57,CA,1684223067
479,leh,34.1667,77.5833,10.2,30,20,1.72,IN,1684223067
480,marovoay,-16.1,46.6333,31.6,47,4,1.08,MG,1684223068
481,lerwick,60.1545,-1.1494,8.0,75,80,9.55,GB,1684223068
482,touros,-5.1989,-35.4608,24.95,87,35,4.17,BR,1684222785
483,hami,42.8,93.45,26.95,11,6,8.29,CN,1684223069
484,ko samui,9.5357,99.9357,33.95,59,20,4.12,TH,1684223069
485,san lawrenz,36.0553,14.204,18.81,77,97,1.79,MT,1684223069
486,panjab,34.388,67.0233,18.33,18,18,3.39,AF,1684223070
487,camacha,33.0833,-16.3333,16.68,77,75,6.69,PT,1684223070
488,pala,9.3642,14.9046,31.43,46,58,4.73,TD,1684223071
489,beroroha,-21.6667,45.1667,26.68,48,6,1.73,MG,1684223071
490,kamenka,51.3223,42.7678,14.61,61,89,4.34,RU,1684223071
491,puerto madryn,-42.7692,-65.0385,19.1,36,100,7.84,AR,1684223072
492,bozoum,6.3193,16.3799,29.42,54,50,3.98,CF,1684223072
493,xuanwu,32.069,118.8138,31.97,29,100,4.28,CN,1684223072
494,paranaiba,-19.6772,-51.1908,12.53,83,0,1.2,BR,1684223073
495,half moon bay,37.4636,-122.4286,15.46,91,100,7.2,US,1684223073
496,ola,59.5833,151.2833,3.97,80,100,6.08,RU,1684223073
497,krapivinskiy,54.9992,86.8133,12.69,53,100,4.94,RU,1684223074
498,coihaique,-45.5752,-72.0662,6.97,76,100,3.09,CL,1684223074
499,adrar,20.5022,-10.0711,29.85,16,99,5.17,MR,1684223074
500,nezhinka,51.7676,55.3694,22.09,28,20,8.05,RU,1684223074
501,naron,43.5167,-8.1528,13.9,64,100,5.79,ES,1684223075
502,nardaran,40.5561,50.0056,21.8,40,0,7.2,AZ,1684223075
503,shache,38.4167,77.2406,33.03,8,2,0.62,CN,1684223076
504,san ramon,37.7799,-121.978,15.21,86,0,2.57,US,1684223017
505,tromso,69.6496,18.957,9.01,71,75,5.14,NO,1684223076
506,antofagasta,-23.65,-70.4,16.6,82,9,1.89,CL,1684223077
507,stromness,58.965,-3.296,9.98,76,5,7.15,GB,1684223077
508,tura,25.5198,90.2201,35.89,31,0,3.55,IN,1684223077
509,san antonio,29.4241,-98.4936,20.9,89,0,0.0,US,1684222525
510,inhambane,-23.865,35.3833,22.99,83,40,2.24,MZ,1684223078
511,jinchang,38.4953,102.1739,23.35,24,100,3.11,CN,1684223078
512,mitu,1.1983,-70.1733,21.82,99,100,0.91,CO,1684223078
513,urusha,54.05,122.9,6.0,60,100,4.19,RU,1684223078
514,varna,43.2167,27.9167,21.27,80,0,6.69,BG,1684222866
515,dutlwe,-23.9833,23.9,20.25,30,56,4.58,BW,1684223079
516,kadiri,14.1167,78.1667,37.62,23,68,4.2,IN,1684223079
517,flinders,-34.5833,150.8552,17.99,59,0,3.19,AU,1684223079
518,biak,-0.9131,122.8766,27.04,82,98,1.42,ID,1684223080
519,longkou,37.6508,120.3286,28.34,33,0,11.31,CN,1684223080
520,pemangkat,1.1667,108.9667,29.82,68,54,4.43,ID,1684223080
521,zima,53.9202,102.0442,12.82,41,97,1.87,RU,1684223080
522,salinopolis,-0.6136,-47.3561,26.11,88,100,3.62,BR,1684223081
523,la ronge,55.1001,-105.2842,15.14,36,75,4.12,CA,1684223081
524,botou,38.0667,116.5667,38.22,15,3,9.88,CN,1684223081
525,taos,36.4072,-105.5731,9.69,84,100,2.24,US,1684223082
526,bardiyah,31.7561,25.0865,25.54,43,90,2.62,LY,1684223082
527,proletariy,58.4342,31.7046,19.35,42,100,6.14,RU,1684223082
528,kilindoni,-7.9139,39.6668,27.84,71,99,5.79,TZ,1684223082
529,kipushi,-11.7667,27.2333,22.61,49,4,3.96,CD,1684223083
530,guane,22.2025,-84.0875,22.56,89,81,2.25,CU,1684223083
531,grindavik,63.8424,-22.4338,4.26,75,75,6.69,IS,1684223083
532,pierre,44.3683,-100.351,13.51,79,0,1.54,US,1684223083
533,bako,5.7833,36.5667,20.57,81,93,0.63,ET,1684223084
534,lazaro cardenas,17.9583,-102.2,25.81,73,0,1.46,MX,1684223084
535,kincardine,56.0667,-3.7167,12.93,78,95,4.44,GB,1684223084
536,jizan,17.3333,42.6667,37.52,31,0,3.58,SA,1684223084
537,kikwit,-5.041,18.8162,28.54,69,49,0.5,CD,1684223085
538,bumba,2.1833,22.4667,29.99,59,7,1.39,CD,1684223085
539,winnemucca,40.973,-117.7357,12.03,54,0,0.0,US,1684223085
540,kharovsk,59.9642,40.1912,20.49,34,9,2.54,RU,1684223086
